method,m,i,step,cost,time
sampled,10,4,358,7.24775505065918,16.770188093185425
sampled,10,4,359,7.10037899017334,16.770188093185425
sampled,10,4,360,7.313381671905518,16.770188093185425
sampled,10,4,361,7.357085227966309,16.770188093185425
sampled,10,4,362,7.397604465484619,16.770188093185425
sampled,10,4,363,7.102549076080322,16.770188093185425
sampled,10,4,364,7.125922203063965,16.770188093185425
sampled,10,4,365,7.03014612197876,16.770188093185425
sampled,10,4,366,6.926621437072754,16.770188093185425
sampled,10,4,367,6.92031192779541,16.770188093185425
sampled,10,4,368,6.797703266143799,16.770188093185425
sampled,10,4,369,6.9059672355651855,16.770188093185425
sampled,10,4,370,6.76648473739624,16.770188093185425
sampled,10,4,371,6.904216289520264,16.770188093185425
sampled,10,4,372,6.921302795410156,16.770188093185425
sampled,10,4,373,7.017950057983398,16.770188093185425
sampled,10,4,374,7.245285987854004,16.770188093185425
sampled,10,4,375,7.2941694259643555,16.770188093185425
sampled,10,4,376,7.417473793029785,16.770188093185425
sampled,10,4,377,7.2941694259643555,16.770188093185425
sampled,10,4,378,7.183281421661377,16.770188093185425
sampled,10,4,379,7.047574996948242,16.770188093185425
sampled,10,4,380,7.229998588562012,16.770188093185425
sampled,10,4,381,7.0008368492126465,16.770188093185425
sampled,10,4,382,7.026231288909912,16.770188093185425
sampled,10,4,383,7.1146650314331055,16.770188093185425
sampled,10,4,384,7.034757137298584,16.770188093185425
sampled,10,4,385,6.992041110992432,16.770188093185425
sampled,10,4,386,7.1690263748168945,16.770188093185425
sampled,10,4,387,6.994333744049072,16.770188093185425
sampled,10,4,388,6.937939167022705,16.770188093185425
sampled,10,4,389,7.142032146453857,16.770188093185425
sampled,10,4,390,6.868407726287842,16.770188093185425
sampled,10,4,391,6.832953929901123,16.770188093185425
sampled,10,4,392,6.904630184173584,16.770188093185425
sampled,10,4,393,6.911851406097412,16.770188093185425
sampled,10,4,394,6.903474807739258,16.770188093185425
sampled,10,4,395,6.896254062652588,16.770188093185425
sampled,10,4,396,6.896254062652588,16.770188093185425
sampled,10,4,397,6.678334712982178,16.770188093185425
sampled,10,4,398,6.683073043823242,16.770188093185425
sampled,10,4,399,6.8029375076293945,16.770188093185425
sampled,10,4,400,7.053475856781006,16.770188093185425
sampled,10,4,401,7.296982765197754,16.770188093185425
sampled,10,4,402,7.6348676681518555,16.770188093185425
sampled,10,4,403,7.538520812988281,16.770188093185425
sampled,10,4,404,7.293907642364502,16.770188093185425
sampled,10,4,405,7.334633827209473,16.770188093185425
sampled,10,4,406,7.450386047363281,16.770188093185425
sampled,10,4,407,7.115226745605469,16.770188093185425
sampled,10,4,408,7.485110282897949,16.770188093185425
sampled,10,4,409,7.566465377807617,16.770188093185425
sampled,10,4,410,7.534371376037598,16.770188093185425
sampled,10,4,411,7.551110744476318,16.770188093185425
sampled,10,4,412,7.553874969482422,16.770188093185425
sampled,10,4,413,7.537136077880859,16.770188093185425
sampled,10,4,414,7.943737983703613,16.770188093185425
sampled,10,4,415,7.994263648986816,16.770188093185425
sampled,10,4,416,8.90266227722168,16.770188093185425
sampled,10,4,417,8.304229736328125,16.770188093185425
sampled,10,4,418,8.214200019836426,16.770188093185425
sampled,10,4,419,7.8442535400390625,16.770188093185425
sampled,10,4,420,7.866038799285889,16.770188093185425
sampled,10,4,421,7.9899396896362305,16.770188093185425
sampled,10,4,422,7.805812835693359,16.770188093185425
sampled,10,4,423,7.732951641082764,16.770188093185425
sampled,10,4,424,7.843839645385742,16.770188093185425
sampled,10,4,425,7.944732189178467,16.770188093185425
sampled,10,4,426,7.660559177398682,16.770188093185425
sampled,10,4,427,7.610033988952637,16.770188093185425
sampled,10,4,428,7.179759979248047,16.770188093185425
sampled,10,4,429,7.179759979248047,16.770188093185425
sampled,10,4,430,7.164065837860107,16.770188093185425
sampled,10,4,431,7.179759979248047,16.770188093185425
sampled,10,4,432,7.171236038208008,16.770188093185425
sampled,10,4,433,7.189788818359375,16.770188093185425
sampled,10,4,434,7.026542663574219,16.770188093185425
sampled,10,4,435,6.913749694824219,16.770188093185425
sampled,10,4,436,6.944427013397217,16.770188093185425
sampled,10,4,437,7.051017761230469,16.770188093185425
sampled,10,4,438,7.1966962814331055,16.770188093185425
sampled,10,4,439,7.144543647766113,16.770188093185425
sampled,10,4,440,7.068624496459961,16.770188093185425
sampled,10,4,441,7.068624496459961,16.770188093185425
sampled,10,4,442,7.047433853149414,16.770188093185425
sampled,10,4,443,7.1380438804626465,16.770188093185425
sampled,10,4,444,7.362376689910889,16.770188093185425
sampled,10,4,445,7.479153156280518,16.770188093185425
sampled,10,4,446,7.711626052856445,16.770188093185425
sampled,10,4,447,7.479153156280518,16.770188093185425
sampled,10,4,448,7.488414764404297,16.770188093185425
sampled,10,4,449,7.584063529968262,16.770188093185425
sampled,10,4,450,7.255122184753418,16.770188093185425
sampled,10,4,451,7.274466514587402,16.770188093185425
sampled,10,4,452,7.161941051483154,16.770188093185425
sampled,10,4,453,7.066292762756348,16.770188093185425
sampled,10,4,454,6.8157548904418945,16.770188093185425
sampled,10,4,455,7.204794883728027,16.770188093185425
sampled,10,4,456,7.2755303382873535,16.770188093185425
sampled,10,4,457,7.316276550292969,16.770188093185425
sampled,10,4,458,7.4719438552856445,16.770188093185425
sampled,10,4,459,7.456657409667969,16.770188093185425
sampled,10,4,460,7.112704277038574,16.770188093185425
sampled,10,4,461,7.370091438293457,16.770188093185425
sampled,10,4,462,7.402338981628418,16.770188093185425
sampled,10,4,463,7.402338981628418,16.770188093185425
sampled,10,4,464,7.420590400695801,16.770188093185425
sampled,10,4,465,7.188478469848633,16.770188093185425
sampled,10,4,466,6.903166770935059,16.770188093185425
sampled,10,4,467,6.903166770935059,16.770188093185425
sampled,10,4,468,6.903166770935059,16.770188093185425
sampled,10,4,469,6.903166770935059,16.770188093185425
sampled,10,4,470,6.903166770935059,16.770188093185425
sampled,10,4,471,7.1537885665893555,16.770188093185425
sampled,10,4,472,7.009498596191406,16.770188093185425
sampled,10,4,473,7.093903541564941,16.770188093185425
sampled,10,4,474,7.15029764175415,16.770188093185425
sampled,10,4,475,7.132994174957275,16.770188093185425
sampled,10,4,476,7.088530540466309,16.770188093185425
sampled,10,4,477,6.988217830657959,16.770188093185425
sampled,10,4,478,7.255685329437256,16.770188093185425
sampled,10,4,479,7.1712799072265625,16.770188093185425
sampled,10,4,480,7.21082067489624,16.770188093185425
sampled,10,4,481,6.943353176116943,16.770188093185425
sampled,10,4,482,7.2472429275512695,16.770188093185425
sampled,10,4,483,7.193631649017334,16.770188093185425
sampled,10,4,484,7.1404314041137695,16.770188093185425
sampled,10,4,485,7.756064414978027,16.770188093185425
sampled,10,4,486,7.693999767303467,16.770188093185425
sampled,10,4,487,7.693999767303467,16.770188093185425
sampled,10,4,488,7.693999767303467,16.770188093185425
sampled,10,4,489,7.693999767303467,16.770188093185425
sampled,10,4,490,7.718365669250488,16.770188093185425
sampled,10,4,491,7.859023094177246,16.770188093185425
sampled,10,4,492,7.859023094177246,16.770188093185425
sampled,10,4,493,7.859023094177246,16.770188093185425
sampled,10,4,494,7.801797866821289,16.770188093185425
sampled,10,4,495,7.716088771820068,16.770188093185425
sampled,10,4,496,7.782849311828613,16.770188093185425
sampled,10,4,497,7.782849311828613,16.770188093185425
sampled,10,4,498,7.673872947692871,16.770188093185425
sampled,10,4,499,7.337160110473633,16.770188093185425
sampled,10,4,500,7.386044502258301,16.770188093185425
sampled,10,4,501,7.743041515350342,16.770188093185425
sampled,10,4,502,7.627264022827148,16.770188093185425
sampled,10,4,503,7.825082778930664,16.770188093185425
sampled,10,4,504,7.850235462188721,16.770188093185425
sampled,10,4,505,7.912301063537598,16.770188093185425
sampled,10,4,506,7.790788650512695,16.770188093185425
sampled,10,4,507,8.037213325500488,16.770188093185425
sampled,10,4,508,7.979994773864746,16.770188093185425
sampled,10,4,509,8.000396728515625,16.770188093185425
sampled,10,4,510,7.685614585876465,16.770188093185425
sampled,10,4,511,7.483007431030273,16.770188093185425
sampled,10,4,512,7.741652965545654,16.770188093185425
sampled,10,4,513,7.753757476806641,16.770188093185425
sampled,10,4,514,8.163837432861328,16.770188093185425
sampled,10,4,515,8.153451919555664,16.770188093185425
sampled,10,4,516,8.293986320495605,16.770188093185425
sampled,10,4,517,7.831406593322754,16.770188093185425
sampled,10,4,518,7.644102096557617,16.770188093185425
sampled,10,4,519,7.234021186828613,16.770188093185425
sampled,10,4,520,7.234021186828613,16.770188093185425
sampled,10,4,521,7.2274169921875,16.770188093185425
sampled,10,4,522,7.442889213562012,16.770188093185425
sampled,10,4,523,7.442889213562012,16.770188093185425
sampled,10,4,524,7.618150234222412,16.770188093185425
sampled,10,4,525,7.545510292053223,16.770188093185425
sampled,10,4,526,7.3090410232543945,16.770188093185425
sampled,10,4,527,7.3090410232543945,16.770188093185425
sampled,10,4,528,7.508759498596191,16.770188093185425
sampled,10,4,529,7.5532145500183105,16.770188093185425
sampled,10,4,530,7.810749053955078,16.770188093185425
sampled,10,4,531,7.524479866027832,16.770188093185425
sampled,10,4,532,7.445143699645996,16.770188093185425
